product_code,product_name,price_krw,color,status,material_body,material_trim,material_lining,hardware,dimensions,strap_length,handle_drop,origin_country,design_features,color_variants,image_urls,video_urls,product_url
MMTGATA01BK001,Aren 노바 모노그램 ECONYL&reg; 토트,1350000,Black,ACTIVE,ECONYL® 재생 나일론,,패브릭,로고 브라스 플레이트,10 x 46 x 34,19cm -32cm,27cm,대한민국,길이 조절이 가능한 핸들 스트랩 | 비세토스 모노그램 모티프 | 지퍼 클로저 | Interior zip pocket | 나일론 트림 | Dark silver-tone cobalt metal hardware,,https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA01BK001_11,,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%86%A0%ED%8A%B8%EB%B0%B1/aren-%EB%85%B8%EB%B0%94-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-econyl%C2%AE-%ED%86%A0%ED%8A%B8/MMTGATA01BK001.html
MMTGATA02MT001,Aren 노바 나일론 토트,1350000,Multi,ACTIVE,폴리에스터 100%,나일론 100%,패브릭,로고 브라스 플레이트,10 x 46 x 34,19cm -32cm,27cm,대한민국,길이 조절이 가능한 핸들 스트랩 | 지퍼 클로저 | 내부 지퍼 포켓 | Dark silver-tone cobalt metal hardware,,https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_11,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%85%B8%EB%B0%94-%EB%82%98%EC%9D%BC%EB%A1%A0-%ED%86%A0%ED%8A%B8/MMTGATA02MT001.html
MMTGATA02MT001,Aren 노바 나일론 토트,1350000,Multi,ACTIVE,폴리에스터 100%,나일론 100%,패브릭,로고 브라스 플레이트,10 x 46 x 34,19cm -32cm,27cm,대한민국,길이 조절이 가능한 핸들 스트랩 | 지퍼 클로저 | 내부 지퍼 포켓 | Dark silver-tone cobalt metal hardware,,https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGATA02MT001_11,,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%86%A0%ED%8A%B8%EB%B0%B1/aren-%EB%85%B8%EB%B0%94-%EB%82%98%EC%9D%BC%EB%A1%A0-%ED%86%A0%ED%8A%B8/MMTGATA02MT001.html
MMVGATT07K8001,Ottomar 비세토스 위켄더,2190000,Beige,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,25 x 55 x 31,75cm - 132cm,13.5cm,대한민국,탈착이 가능하며 길이 조절이 가능한 패브칙 웨빙 스트랩 | 가죽 탑 핸들 | 자물쇠와 키가 달린 탈착 가능한 가죽 행 태그 | 양방향 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 포켓 | 캐리어 손잡이에 끼울 수 있는 밴드 | 가방 바닥 보호에 도움을 주는 메탈 피트,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_10,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/ottomar-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%9C%84%EC%BC%84%EB%8D%94/MMVGATT07K8001.html
MMVGATT07K8001,Ottomar 비세토스 위켄더,2190000,Beige,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,25 x 55 x 31,75cm - 132cm,13.5cm,대한민국,탈착이 가능하며 길이 조절이 가능한 패브칙 웨빙 스트랩 | 가죽 탑 핸들 | 자물쇠와 키가 달린 탈착 가능한 가죽 행 태그 | 양방향 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 포켓 | 캐리어 손잡이에 끼울 수 있는 밴드 | 가방 바닥 보호에 도움을 주는 메탈 피트,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT07K8001_10,,https://kr.mcmworldwide.com/ko_KR/%ED%8A%B8%EB%9E%98%EB%B8%94/%EB%9F%AC%EA%B8%B0%EC%A7%80-%EB%B0%B1/ottomar-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%9C%84%EC%BC%84%EB%8D%94/MMVGATT07K8001.html
MMVGATT06BK001,Aren 노바 모노그램 ECONYL&reg; 위켄더,1850000,Black,ACTIVE,ECONYL® 재생 나일론,,패브릭,로고 브라스 플레이트,20 x 53 x 30,89cm -132cm,29cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 스트랩 | 탑핸들 | 비세토스 모노그램 모티프 | Zip closure | Interior zip pocket | 나일론 트림 | Dark silver-tone cobalt metal hardware,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_12 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_14,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%85%B8%EB%B0%94-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-econyl%C2%AE-%EC%9C%84%EC%BC%84%EB%8D%94/MMVGATT06BK001.html
MMVGATT06BK001,Aren 노바 모노그램 ECONYL&reg; 위켄더,1850000,Black,ACTIVE,ECONYL® 재생 나일론,,패브릭,로고 브라스 플레이트,20 x 53 x 30,89cm -132cm,29cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 스트랩 | 탑핸들 | 비세토스 모노그램 모티프 | Zip closure | Interior zip pocket | 나일론 트림 | Dark silver-tone cobalt metal hardware,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_12 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT06BK001_14,,https://kr.mcmworldwide.com/ko_KR/%ED%8A%B8%EB%9E%98%EB%B8%94/%EB%9F%AC%EA%B8%B0%EC%A7%80-%EB%B0%B1/aren-%EB%85%B8%EB%B0%94-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-econyl%C2%AE-%EC%9C%84%EC%BC%84%EB%8D%94/MMVGATT06BK001.html
MWTGATA01CO001,Pina 비세토스 스터드 장식 토트,1850000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,18 x 41 x 32,112.5cm - 136.5cm,12cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 핸들 | 금속 로고 스터드 장식 | 양방향 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간 | D링 참 장식 디테일 | 가방 바닥 보호에 도움을 주는 메탈 피트,,https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA01CO001_11,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/pina-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%ED%86%A0%ED%8A%B8/MWTGATA01CO001.html
MWTGATA02CO001,Pina 비세토스 스터드 장식 토트,1690000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,13 x 30 x 24,107.5cm - 131.5cm,11cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 핸들 | 금속 로고 스터드 장식 | 양방향 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간 | D링 참 장식 디테일 | 가방 바닥 보호에 도움을 주는 메탈 피트,,https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWTGATA02CO001_10,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/pina-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%ED%86%A0%ED%8A%B8/MWTGATA02CO001.html
MMVGATT08CO001,MCM X We The Best Ottomar 비세토스 위켄더 백,2290000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,코튼 트윌,앞면의 로고 브라스 플레이트 | 24K 앤티크 골드 도금 메탈 하드웨어,23 x 51 x 29,75cm - 132cm,13.5cm,대한민국,탈착이 가능하며 길이 조절이 가능한 패브칙 웨빙 스트랩 | 가죽 탑 핸들 | 탈착 가능한 “We The Best” 참과 가죽 커버 메탈 자물쇠 및 키 | 양방향 지퍼 클로저 | 내부 슬립 포켓과 지퍼 수납공간 | 캐리어 손잡이에 끼울 수 있는 밴드 | 가방 바닥 보호에 도움을 주는 메탈 피트 | 폴더블 디자인,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT08CO001_11,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/mcm-x-we-the-best-ottomar-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%9C%84%EC%BC%84%EB%8D%94-%EB%B0%B1/MMVGATT08CO001.html
MYZGATA10CO001,MCM X We The Best 비세토스 크로스바디 파우치,850000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,코튼 트윌,24K 앤티크 골드 도금 메탈 하드웨어,2 x 30 x 21,60cm,,대한민국,"탈착 가능하며 길이 조절이 가능한 가죽 크로스바디 스트랩 | 탈착 가능한 ""We The Best” 참 | 히든 스냅이 있는 뒷면 외부 포켓 | 탑 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간",,https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_12,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/mcm-x-we-the-best-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%94%EB%94%94-%ED%8C%8C%EC%9A%B0%EC%B9%98/MYZGATA10CO001.html
MYZGATA10CO001,MCM X We The Best 비세토스 크로스바디 파우치,850000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,코튼 트윌,24K 앤티크 골드 도금 메탈 하드웨어,2 x 30 x 21,60cm,,대한민국,"탈착 가능하며 길이 조절이 가능한 가죽 크로스바디 스트랩 | 탈착 가능한 ""We The Best” 참 | 히든 스냅이 있는 뒷면 외부 포켓 | 탑 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간",,https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MYZGATA10CO001_12,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%ED%81%B4%EB%9F%AC%EC%B9%98-%ED%8C%8C%EC%9A%B0%EC%B9%98/mcm-x-we-the-best-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%94%EB%94%94-%ED%8C%8C%EC%9A%B0%EC%B9%98/MYZGATA10CO001.html
MWPGALR01BK001,New Liz 엠보스드 모노그램 레더 쇼퍼,1490000,Black,ACTIVE,풀그레인 가죽,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,17 x 30 x 35,,26.5 cm,이탈리아,가죽 핸들 스트랩 | 엠보스드 비세토스 모노그램 | 후크 잠금 장지 | 탈부착 가능한 레더 파우치 | D링 참 장식 디테일 | 바닥 보호를 위한 레더 패드,,https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR01BK001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWPGALR01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/new-liz-%EC%97%A0%EB%B3%B4%EC%8A%A4%EB%93%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EC%87%BC%ED%8D%BC/MWPGALR01BK001.html
MWPGALR02BK001,New Liz 엠보스드 모노그램 레더 쇼퍼,1350000,Black,ACTIVE,풀그레인 가죽,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,15 x 25 x 31,,26 cm,이탈리아,가죽 핸들 스트랩 | 엠보스드 비세토스 모노그램 | 후크 잠금 장지 | 탈부착 가능한 레더 파우치 | D링 참 장식 디테일 | 바닥 보호를 위한 레더 패드,,https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWPGALR02BK001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWPGALR02BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/new-liz-%EC%97%A0%EB%B3%B4%EC%8A%A4%EB%93%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EC%87%BC%ED%8D%BC/MWPGALR02BK001.html
MWSGATA01BK001,Aren 비세토스 E/W 숄더백,1090000,Black,ACTIVE,비세토스 모노그램 캔버스,,스웨이드 마감의 극세사,실버톤 코발트 브라스 하드웨어,9 x 29 x 12,,27 cm,대한민국,가죽 탑 핸들 | 로고가 엠보싱 처리된 탈부착 가능한 바바리안 다이아몬드 가죽 참 | 양방향 지퍼 클로저 | 내부 카드 슬롯 | 레더 트림,MWSGATA01I8001 | MWSGATA01PZ001 | MWSGSTA02CO001,https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWSGATA01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-e%2Fw-%EC%88%84%EB%8D%94%EB%B0%B1/MWSGATA01BK001.html
MWSGATA01BK001,Aren 비세토스 E/W 숄더백,1090000,Black,ACTIVE,비세토스 모노그램 캔버스,,스웨이드 마감의 극세사,실버톤 코발트 브라스 하드웨어,9 x 29 x 12,,27 cm,대한민국,가죽 탑 핸들 | 로고가 엠보싱 처리된 탈부착 가능한 바바리안 다이아몬드 가죽 참 | 양방향 지퍼 클로저 | 내부 카드 슬롯 | 레더 트림,MWSGATA01I8001 | MWSGATA01PZ001 | MWSGSTA02CO001,https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGATA01BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWSGATA01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-e%2Fw-%EC%88%84%EB%8D%94%EB%B0%B1/MWSGATA01BK001.html
MMVGATT04BK001,Ottomar 다이아몬드 퀼팅 레더 위켄더,3250000,Black,ACTIVE,나파 레더,,,로고 브라스 플레이트 | 무광 블랙 메탈 하드웨어,16 x 55 x 35,,,이탈리아,가죽 핸들 | 퀼팅 다이아몬드 모티프 | 바닥 부분의 “MCM” 로고 스티칭 | 양방향 지퍼 클로저 | 내부 지퍼 포켓 | 리사이클 코튼 라이닝,,https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_07 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MMVGATT04BK001_12,,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/ottomar-%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C-%ED%80%BC%ED%8C%85-%EB%A0%88%EB%8D%94-%EC%9C%84%EC%BC%84%EB%8D%94/MMVGATT04BK001.html
